Numero,URL,Nome,Peso,Altura,Tipo 1,Tipo 2,Habilidade,Descricao Habilidade,URL Habilidade,Evolução 2 Número,Evolução 2 Nome,Evolução 2 Url,Evolução 3 Número,Evolução 3 Nome,Evolução 3 Url
0616,https://pokemondb.net/pokedex/shelmet,Shelmet,7.7 kg (17.0 lbs),0.4 m (1′04″),Bug,8,/ability/hydration,Heals status problems if it is raining.,https://pokemondb.net/ability/hydration,#0617,Accelgor,https://pokemondb.net/pokedex/accelgor,,,
0617,https://pokemondb.net/pokedex/accelgor,Accelgor,25.3 kg (55.8 lbs),0.8 m (2′07″),Bug,,/ability/hydration,Heals status problems if it is raining.,https://pokemondb.net/ability/hydration,#0617,Accelgor,https://pokemondb.net/pokedex/accelgor,,,
0618,https://pokemondb.net/pokedex/stunfisk,Stunfisk,11.0 kg (24.3 lbs),0.7 m (2′04″),Ground,Electric,/ability/static,Contact with the Pokémon may cause paralysis.,https://pokemondb.net/ability/static,,,,,,
0619,https://pokemondb.net/pokedex/mienfoo,Mienfoo,20.0 kg (44.1 lbs),0.9 m (2′11″),Fighting,22,/ability/inner-focus,The Pokémon is protected from flinching.,https://pokemondb.net/ability/inner-focus,#0620,Mienshao,https://pokemondb.net/pokedex/mienshao,,,
0620,https://pokemondb.net/pokedex/mienshao,Mienshao,35.5 kg (78.3 lbs),1.4 m (4′07″),Fighting,Dragonspiral Tower,/ability/inner-focus,The Pokémon is protected from flinching.,https://pokemondb.net/ability/inner-focus,#0620,Mienshao,https://pokemondb.net/pokedex/mienshao,,,
0621,https://pokemondb.net/pokedex/druddigon,Druddigon,139.0 kg (306.4 lbs),1.6 m (5′03″),Dragon,Victory Road,/ability/rough-skin,Inflicts damage to the attacker on contact.,https://pokemondb.net/ability/rough-skin,,,,,,
0622,https://pokemondb.net/pokedex/golett,Golett,92.0 kg (202.8 lbs),1.0 m (3′03″),Ground,Ghost,/ability/iron-fist,Boosts the power of punching moves.,https://pokemondb.net/ability/iron-fist,#0623,Golurk,https://pokemondb.net/pokedex/golurk,,,
0623,https://pokemondb.net/pokedex/golurk,Golurk,330.0 kg (727.5 lbs),2.8 m (9′02″),Ground,Ghost,/ability/iron-fist,Boosts the power of punching moves.,https://pokemondb.net/ability/iron-fist,#0623,Golurk,https://pokemondb.net/pokedex/golurk,,,
0624,https://pokemondb.net/pokedex/pawniard,Pawniard,10.2 kg (22.5 lbs),0.5 m (1′08″),Dark,Steel,/ability/defiant,Sharply raises Attack when the Pokémon's stats are lowered.,https://pokemondb.net/ability/defiant,#0625,Bisharp,https://pokemondb.net/pokedex/bisharp,#0983,Kingambit,https://pokemondb.net/pokedex/kingambit
0625,https://pokemondb.net/pokedex/bisharp,Bisharp,70.0 kg (154.3 lbs),1.6 m (5′03″),Dark,Steel,/ability/defiant,Sharply raises Attack when the Pokémon's stats are lowered.,https://pokemondb.net/ability/defiant,#0625,Bisharp,https://pokemondb.net/pokedex/bisharp,#0983,Kingambit,https://pokemondb.net/pokedex/kingambit
0626,https://pokemondb.net/pokedex/bouffalant,Bouffalant,94.6 kg (208.6 lbs),1.6 m (5′03″),Normal,,/ability/reckless,Powers up moves that have recoil damage.,https://pokemondb.net/ability/reckless,,,,,,
0627,https://pokemondb.net/pokedex/rufflet,Rufflet,10.5 kg (23.1 lbs),0.5 m (1′08″),Normal,Flying,/ability/keen-eye,Prevents other Pokémon from lowering accuracy.,https://pokemondb.net/ability/keen-eye,,,,,,
0628,https://pokemondb.net/pokedex/braviary,Braviary,41.0 kg (90.4 lbs),1.5 m (4′11″),Normal,Flying,/ability/keen-eye,Prevents other Pokémon from lowering accuracy.,https://pokemondb.net/ability/keen-eye,,,,,,
0629,https://pokemondb.net/pokedex/vullaby,Vullaby,9.0 kg (19.8 lbs),0.5 m (1′08″),Dark,Flying,/ability/big-pecks,Protects the Pokémon from Defense-lowering attacks.,https://pokemondb.net/ability/big-pecks,#0630,Mandibuzz,https://pokemondb.net/pokedex/mandibuzz,,,
0630,https://pokemondb.net/pokedex/mandibuzz,Mandibuzz,39.5 kg (87.1 lbs),1.2 m (3′11″),Dark,Flying,/ability/big-pecks,Protects the Pokémon from Defense-lowering attacks.,https://pokemondb.net/ability/big-pecks,#0630,Mandibuzz,https://pokemondb.net/pokedex/mandibuzz,,,
0631,https://pokemondb.net/pokedex/heatmor,Heatmor,58.0 kg (127.9 lbs),1.4 m (4′07″),Fire,,/ability/gluttony,Encourages the early use of a held Berry.,https://pokemondb.net/ability/gluttony,,,,,,
0632,https://pokemondb.net/pokedex/durant,Durant,33.0 kg (72.8 lbs),0.3 m (1′00″),Bug,Steel,/ability/swarm,Powers up Bug-type moves in a pinch.,https://pokemondb.net/ability/swarm,,,,,,
0633,https://pokemondb.net/pokedex/deino,Deino,17.3 kg (38.1 lbs),0.8 m (2′07″),Dark,Dragon,/ability/hustle,"Boosts the Attack stat, but lowers accuracy.",https://pokemondb.net/ability/hustle,#0634,Zweilous,https://pokemondb.net/pokedex/zweilous,#0635,Hydreigon,https://pokemondb.net/pokedex/hydreigon
0634,https://pokemondb.net/pokedex/zweilous,Zweilous,50.0 kg (110.2 lbs),1.4 m (4′07″),Dark,Dragon,/ability/hustle,"Boosts the Attack stat, but lowers accuracy.",https://pokemondb.net/ability/hustle,#0634,Zweilous,https://pokemondb.net/pokedex/zweilous,#0635,Hydreigon,https://pokemondb.net/pokedex/hydreigon
0635,https://pokemondb.net/pokedex/hydreigon,Hydreigon,160.0 kg (352.7 lbs),1.8 m (5′11″),Dark,Dragon,/ability/levitate,Gives immunity to Ground type moves.,https://pokemondb.net/ability/levitate,#0634,Zweilous,https://pokemondb.net/pokedex/zweilous,#0635,Hydreigon,https://pokemondb.net/pokedex/hydreigon
0636,https://pokemondb.net/pokedex/larvesta,Larvesta,28.8 kg (63.5 lbs),1.1 m (3′07″),Bug,Fire,/ability/flame-body,Contact with the Pokémon may burn the attacker.,https://pokemondb.net/ability/flame-body,#0637,Volcarona,https://pokemondb.net/pokedex/volcarona,,,
0637,https://pokemondb.net/pokedex/volcarona,Volcarona,46.0 kg (101.4 lbs),1.6 m (5′03″),Bug,Fire,/ability/flame-body,Contact with the Pokémon may burn the attacker.,https://pokemondb.net/ability/flame-body,#0637,Volcarona,https://pokemondb.net/pokedex/volcarona,,,
0638,https://pokemondb.net/pokedex/cobalion,Cobalion,250.0 kg (551.2 lbs),2.1 m (6′11″),Steel,Fighting,/ability/justified,Raises Attack when hit by a Dark-type move.,https://pokemondb.net/ability/justified,,,,,,
0639,https://pokemondb.net/pokedex/terrakion,Terrakion,260.0 kg (573.2 lbs),1.9 m (6′03″),Rock,Fighting,/ability/justified,Raises Attack when hit by a Dark-type move.,https://pokemondb.net/ability/justified,,,,,,
0640,https://pokemondb.net/pokedex/virizion,Virizion,200.0 kg (440.9 lbs),2.0 m (6′07″),Grass,Fighting,/ability/justified,Raises Attack when hit by a Dark-type move.,https://pokemondb.net/ability/justified,,,,,,
0641,https://pokemondb.net/pokedex/tornadus,Tornadus,63.0 kg (138.9 lbs),1.5 m (4′11″),Flying,,/ability/prankster,Gives priority to a status move.,https://pokemondb.net/ability/prankster,,,,,,
0642,https://pokemondb.net/pokedex/thundurus,Thundurus,61.0 kg (134.5 lbs),1.5 m (4′11″),Electric,Flying,/ability/prankster,Gives priority to a status move.,https://pokemondb.net/ability/prankster,,,,,,
0643,https://pokemondb.net/pokedex/reshiram,Reshiram,330.0 kg (727.5 lbs),3.2 m (10′06″),Dragon,Fire,/ability/turboblaze,Moves can be used regardless of Abilities.,https://pokemondb.net/ability/turboblaze,,,,,,
0644,https://pokemondb.net/pokedex/zekrom,Zekrom,345.0 kg (760.6 lbs),2.9 m (9′06″),Dragon,Electric,/ability/teravolt,Moves can be used regardless of Abilities.,https://pokemondb.net/ability/teravolt,,,,,,
0645,https://pokemondb.net/pokedex/landorus,Landorus,68.0 kg (149.9 lbs),1.5 m (4′11″),Ground,Flying,/ability/sand-force,Boosts certain moves' power in a sandstorm.,https://pokemondb.net/ability/sand-force,,,,,,
0646,https://pokemondb.net/pokedex/kyurem,Kyurem,325.0 kg (716.5 lbs),3.0 m (9′10″),Dragon,Ice,/ability/pressure,The Pokémon raises the foe's PP usage.,https://pokemondb.net/ability/pressure,,,,,,
0647,https://pokemondb.net/pokedex/keldeo,Keldeo,48.5 kg (106.9 lbs),1.4 m (4′07″),Water,Fighting,/ability/justified,Raises Attack when hit by a Dark-type move.,https://pokemondb.net/ability/justified,,,,,,
0648,https://pokemondb.net/pokedex/meloetta,Meloetta,6.5 kg (14.3 lbs),0.6 m (2′00″),Normal,Psychic,/ability/serene-grace,Boosts the likelihood of added effects appearing.,https://pokemondb.net/ability/serene-grace,,,,,,
0649,https://pokemondb.net/pokedex/genesect,Genesect,82.5 kg (181.9 lbs),1.5 m (4′11″),Bug,Steel,/ability/download,Adjusts power according to a foe's defenses.,https://pokemondb.net/ability/download,,,,,,
0650,https://pokemondb.net/pokedex/chespin,Chespin,9.0 kg (19.8 lbs),0.4 m (1′04″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0651,Quilladin,https://pokemondb.net/pokedex/quilladin,#0652,Chesnaught,https://pokemondb.net/pokedex/chesnaught
0651,https://pokemondb.net/pokedex/quilladin,Quilladin,29.0 kg (63.9 lbs),0.7 m (2′04″),Grass,,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0651,Quilladin,https://pokemondb.net/pokedex/quilladin,#0652,Chesnaught,https://pokemondb.net/pokedex/chesnaught
0652,https://pokemondb.net/pokedex/chesnaught,Chesnaught,90.0 kg (198.4 lbs),1.6 m (5′03″),Grass,Fighting,/ability/overgrow,Powers up Grass-type moves in a pinch.,https://pokemondb.net/ability/overgrow,#0651,Quilladin,https://pokemondb.net/pokedex/quilladin,#0652,Chesnaught,https://pokemondb.net/pokedex/chesnaught
0653,https://pokemondb.net/pokedex/fennekin,Fennekin,9.4 kg (20.7 lbs),0.4 m (1′04″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0654,Braixen,https://pokemondb.net/pokedex/braixen,#0655,Delphox,https://pokemondb.net/pokedex/delphox
0654,https://pokemondb.net/pokedex/braixen,Braixen,14.5 kg (32.0 lbs),1.0 m (3′03″),Fire,,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0654,Braixen,https://pokemondb.net/pokedex/braixen,#0655,Delphox,https://pokemondb.net/pokedex/delphox
0655,https://pokemondb.net/pokedex/delphox,Delphox,39.0 kg (86.0 lbs),1.5 m (4′11″),Fire,Psychic,/ability/blaze,Powers up Fire-type moves in a pinch.,https://pokemondb.net/ability/blaze,#0654,Braixen,https://pokemondb.net/pokedex/braixen,#0655,Delphox,https://pokemondb.net/pokedex/delphox
0656,https://pokemondb.net/pokedex/froakie,Froakie,7.0 kg (15.4 lbs),0.3 m (1′00″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0657,Frogadier,https://pokemondb.net/pokedex/frogadier,#0658,Greninja,https://pokemondb.net/pokedex/greninja
0657,https://pokemondb.net/pokedex/frogadier,Frogadier,10.9 kg (24.0 lbs),0.6 m (2′00″),Water,,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0657,Frogadier,https://pokemondb.net/pokedex/frogadier,#0658,Greninja,https://pokemondb.net/pokedex/greninja
0658,https://pokemondb.net/pokedex/greninja,Greninja,40.0 kg (88.2 lbs),1.5 m (4′11″),Water,Dark,/ability/torrent,Powers up Water-type moves in a pinch.,https://pokemondb.net/ability/torrent,#0657,Frogadier,https://pokemondb.net/pokedex/frogadier,#0658,Greninja,https://pokemondb.net/pokedex/greninja
0659,https://pokemondb.net/pokedex/bunnelby,Bunnelby,5.0 kg (11.0 lbs),0.4 m (1′04″),Normal,,/ability/pickup,The Pokémon may pick up items.,https://pokemondb.net/ability/pickup,#0660,Diggersby,https://pokemondb.net/pokedex/diggersby,,,
0660,https://pokemondb.net/pokedex/diggersby,Diggersby,42.4 kg (93.5 lbs),1.0 m (3′03″),Normal,Ground,/ability/pickup,The Pokémon may pick up items.,https://pokemondb.net/ability/pickup,#0660,Diggersby,https://pokemondb.net/pokedex/diggersby,,,
0661,https://pokemondb.net/pokedex/fletchling,Fletchling,1.7 kg (3.7 lbs),0.3 m (1′00″),Normal,Flying,/ability/big-pecks,Protects the Pokémon from Defense-lowering attacks.,https://pokemondb.net/ability/big-pecks,#0662,Fletchinder,https://pokemondb.net/pokedex/fletchinder,#0663,Talonflame,https://pokemondb.net/pokedex/talonflame
0662,https://pokemondb.net/pokedex/fletchinder,Fletchinder,16.0 kg (35.3 lbs),0.7 m (2′04″),Fire,Flying,/ability/flame-body,Contact with the Pokémon may burn the attacker.,https://pokemondb.net/ability/flame-body,#0662,Fletchinder,https://pokemondb.net/pokedex/fletchinder,#0663,Talonflame,https://pokemondb.net/pokedex/talonflame
0663,https://pokemondb.net/pokedex/talonflame,Talonflame,24.5 kg (54.0 lbs),1.2 m (3′11″),Fire,Flying,/ability/flame-body,Contact with the Pokémon may burn the attacker.,https://pokemondb.net/ability/flame-body,#0662,Fletchinder,https://pokemondb.net/pokedex/fletchinder,#0663,Talonflame,https://pokemondb.net/pokedex/talonflame
0664,https://pokemondb.net/pokedex/scatterbug,Scatterbug,2.5 kg (5.5 lbs),0.3 m (1′00″),Bug,,/ability/shield-dust,Blocks the added effects of attacks taken.,https://pokemondb.net/ability/shield-dust,#0665,Spewpa,https://pokemondb.net/pokedex/spewpa,#0666,Vivillon,https://pokemondb.net/pokedex/vivillon
0665,https://pokemondb.net/pokedex/spewpa,Spewpa,8.4 kg (18.5 lbs),0.3 m (1′00″),Bug,,/ability/shed-skin,The Pokémon may heal its own status problems.,https://pokemondb.net/ability/shed-skin,#0665,Spewpa,https://pokemondb.net/pokedex/spewpa,#0666,Vivillon,https://pokemondb.net/pokedex/vivillon
0666,https://pokemondb.net/pokedex/vivillon,Vivillon,17.0 kg (37.5 lbs),1.2 m (3′11″),Bug,Flying,/ability/shield-dust,Blocks the added effects of attacks taken.,https://pokemondb.net/ability/shield-dust,#0665,Spewpa,https://pokemondb.net/pokedex/spewpa,#0666,Vivillon,https://pokemondb.net/pokedex/vivillon
0667,https://pokemondb.net/pokedex/litleo,Litleo,13.5 kg (29.8 lbs),0.6 m (2′00″),Fire,Normal,/ability/rivalry,Deals more damage to a Pokémon of same gender.,https://pokemondb.net/ability/rivalry,#0668,Pyroar,https://pokemondb.net/pokedex/pyroar,,,
0668,https://pokemondb.net/pokedex/pyroar,Pyroar,81.5 kg (179.7 lbs),1.5 m (4′11″),Fire,Normal,/ability/rivalry,Deals more damage to a Pokémon of same gender.,https://pokemondb.net/ability/rivalry,#0668,Pyroar,https://pokemondb.net/pokedex/pyroar,,,
0669,https://pokemondb.net/pokedex/flabebe,Flabébé,0.1 kg (0.2 lbs),0.1 m (0′04″),Fairy,,/ability/flower-veil,Prevents lowering of ally Grass-type Pokémon's stats.,https://pokemondb.net/ability/flower-veil,#0670,Floette,https://pokemondb.net/pokedex/floette,#0671,Florges,https://pokemondb.net/pokedex/florges
0670,https://pokemondb.net/pokedex/floette,Floette,0.9 kg (2.0 lbs),0.2 m (0′08″),Fairy,,/ability/flower-veil,Prevents lowering of ally Grass-type Pokémon's stats.,https://pokemondb.net/ability/flower-veil,#0670,Floette,https://pokemondb.net/pokedex/floette,#0671,Florges,https://pokemondb.net/pokedex/florges
0671,https://pokemondb.net/pokedex/florges,Florges,10.0 kg (22.0 lbs),1.1 m (3′07″),Fairy,,/ability/flower-veil,Prevents lowering of ally Grass-type Pokémon's stats.,https://pokemondb.net/ability/flower-veil,#0670,Floette,https://pokemondb.net/pokedex/floette,#0671,Florges,https://pokemondb.net/pokedex/florges
0672,https://pokemondb.net/pokedex/skiddo,Skiddo,31.0 kg (68.3 lbs),0.9 m (2′11″),Grass,,/ability/sap-sipper,Boosts Attack when hit by a Grass-type move.,https://pokemondb.net/ability/sap-sipper,#0673,Gogoat,https://pokemondb.net/pokedex/gogoat,,,
0673,https://pokemondb.net/pokedex/gogoat,Gogoat,91.0 kg (200.6 lbs),1.7 m (5′07″),Grass,,/ability/sap-sipper,Boosts Attack when hit by a Grass-type move.,https://pokemondb.net/ability/sap-sipper,#0673,Gogoat,https://pokemondb.net/pokedex/gogoat,,,
0674,https://pokemondb.net/pokedex/pancham,Pancham,8.0 kg (17.6 lbs),0.6 m (2′00″),Fighting,,/ability/iron-fist,Boosts the power of punching moves.,https://pokemondb.net/ability/iron-fist,#0675,Pangoro,https://pokemondb.net/pokedex/pangoro,,,
0675,https://pokemondb.net/pokedex/pangoro,Pangoro,136.0 kg (299.8 lbs),2.1 m (6′11″),Fighting,Dark,/ability/iron-fist,Boosts the power of punching moves.,https://pokemondb.net/ability/iron-fist,#0675,Pangoro,https://pokemondb.net/pokedex/pangoro,,,
0676,https://pokemondb.net/pokedex/furfrou,Furfrou,28.0 kg (61.7 lbs),1.2 m (3′11″),Normal,,/ability/fur-coat,Reduces damage from physical moves.,https://pokemondb.net/ability/fur-coat,,,,,,
0677,https://pokemondb.net/pokedex/espurr,Espurr,3.5 kg (7.7 lbs),0.3 m (1′00″),Psychic,,/ability/keen-eye,Prevents other Pokémon from lowering accuracy.,https://pokemondb.net/ability/keen-eye,,,,,,
0678,https://pokemondb.net/pokedex/meowstic,Meowstic,8.5 kg (18.7 lbs),0.6 m (2′00″),Psychic,,/ability/keen-eye,Prevents other Pokémon from lowering accuracy.,https://pokemondb.net/ability/keen-eye,,,,,,
0679,https://pokemondb.net/pokedex/honedge,Honedge,2.0 kg (4.4 lbs),0.8 m (2′07″),Steel,Ghost,/ability/no-guard,Ensures attacks by or against the Pokémon land.,https://pokemondb.net/ability/no-guard,#0680,Doublade,https://pokemondb.net/pokedex/doublade,#0681,Aegislash,https://pokemondb.net/pokedex/aegislash
0680,https://pokemondb.net/pokedex/doublade,Doublade,4.5 kg (9.9 lbs),0.8 m (2′07″),Steel,Ghost,/ability/no-guard,Ensures attacks by or against the Pokémon land.,https://pokemondb.net/ability/no-guard,#0680,Doublade,https://pokemondb.net/pokedex/doublade,#0681,Aegislash,https://pokemondb.net/pokedex/aegislash
0681,https://pokemondb.net/pokedex/aegislash,Aegislash,53.0 kg (116.8 lbs),1.7 m (5′07″),Steel,Ghost,/ability/stance-change,Changes form depending on moves used.,https://pokemondb.net/ability/stance-change,#0680,Doublade,https://pokemondb.net/pokedex/doublade,#0681,Aegislash,https://pokemondb.net/pokedex/aegislash
0682,https://pokemondb.net/pokedex/spritzee,Spritzee,0.5 kg (1.1 lbs),0.2 m (0′08″),Fairy,,/ability/healer,May heal an ally's status conditions.,https://pokemondb.net/ability/healer,#0683,Aromatisse,https://pokemondb.net/pokedex/aromatisse,,,
0683,https://pokemondb.net/pokedex/aromatisse,Aromatisse,15.5 kg (34.2 lbs),0.8 m (2′07″),Fairy,,/ability/healer,May heal an ally's status conditions.,https://pokemondb.net/ability/healer,#0683,Aromatisse,https://pokemondb.net/pokedex/aromatisse,,,
0684,https://pokemondb.net/pokedex/swirlix,Swirlix,3.5 kg (7.7 lbs),0.4 m (1′04″),Fairy,,/ability/sweet-veil,Prevents the Pokémon and allies from falling asleep.,https://pokemondb.net/ability/sweet-veil,#0685,Slurpuff,https://pokemondb.net/pokedex/slurpuff,,,
0685,https://pokemondb.net/pokedex/slurpuff,Slurpuff,5.0 kg (11.0 lbs),0.8 m (2′07″),Fairy,,/ability/sweet-veil,Prevents the Pokémon and allies from falling asleep.,https://pokemondb.net/ability/sweet-veil,#0685,Slurpuff,https://pokemondb.net/pokedex/slurpuff,,,
0686,https://pokemondb.net/pokedex/inkay,Inkay,3.5 kg (7.7 lbs),0.4 m (1′04″),Dark,Psychic,/ability/contrary,Makes stat changes have an opposite effect.,https://pokemondb.net/ability/contrary,#0687,Malamar,https://pokemondb.net/pokedex/malamar,,,
0687,https://pokemondb.net/pokedex/malamar,Malamar,47.0 kg (103.6 lbs),1.5 m (4′11″),Dark,Psychic,/ability/contrary,Makes stat changes have an opposite effect.,https://pokemondb.net/ability/contrary,#0687,Malamar,https://pokemondb.net/pokedex/malamar,,,
